what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522091693
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522131745
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522172059
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522172314
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522172491
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522330624
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522334883
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522336346
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522337683
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522346838
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522355405
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522392089
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522393774
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362522419697
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362522419831
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522420179
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362522425806
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522426152
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522428598
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522430459
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522474617
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522474618
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522477114
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522477267
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522479297
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362522481093
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522481097
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522483874
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522526172
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.refresh",1362522534248
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362522543422
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522543646
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362522549515
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522549744
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522556929
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522564717
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362522570475
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522606824
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522609964
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522654005
executed,command,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.project.cleanAction",1362522656870
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522656873
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522657734
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362522658570
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362522659873
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362522661145
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522662884
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522671292
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522681881
activated,view,org.eclipse.ui.console,3.5.100.v20120521-2012,"org.eclipse.ui.console.ConsoleView",1362522685790
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522688159
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522698144
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362522777745
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522778025
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362522785241
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1362522825493
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362522826729
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1362522838001
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522842127
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522844392
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522883078
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362522883283
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522883549
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522883738
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522885892
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522899099
started,bundle,org.eclipse.pde.core,3.8.0.v20120606-170547,"org.eclipse.pde.core",1362522912914
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522915666
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522915678
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522919434
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522919615
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362522919863
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522920037
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522921668
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362522928089
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362522937607
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523124157
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362523127452
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362523127671
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362523127905
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523128104
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523129604
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362523132904
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110808-1657,"org.eclipse.equinox.p2.garbagecollector",1362523138138
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523155032
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.properties",1362523170264
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523170269
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362523179859
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362523180125
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362523190390
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1362523200920
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523212958
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523215225
activated,perspective,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugPerspective",1362523258894
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362523259490
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523268564
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523270678
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523274455
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1362523278493
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362523290347
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523293418
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepInto",1362523300267
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepInto",1362523310154
opened,editor,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1362523310426
activated,editor,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1362523310510
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523310560
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepReturn",1362523319594
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523319835
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523320012
closed,editor,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1362523320064
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.StepInto",1362523343323
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362523362377
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523404460
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362523461838
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523519785
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523597119
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523663313
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362523679480
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523756490
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362523764798
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523768735
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362523771491
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362523882094
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362523882385
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523882457
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362523889004
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362523900924
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523901187
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362523901284
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523914817
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362523928043
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362523938331
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362523940796
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524054211
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524054438
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524054500
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362524062322
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524072758
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362524075322
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524105942
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524106213
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362524106316
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524107366
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362524139879
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524147487
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524193770
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.VariableView",1362524198853
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524211748
opened,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362524216213
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362524216386
executed,command,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.edit.text.java.open.editor",1362524216569
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524222407
activated,perspective,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.JavaPerspective",1362524243565
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362524243920
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524244089
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362524249255
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524262065
executed,command,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.edit.text.java.open.editor",1362524274230
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362524283471
error,log,,,"Launch shortcut 'org.python.pydev.debug.ui.launchShortcut.ironpython' enablement expression caused exception. Shortcut was removed.",1362524302403
error,log,,,"Launch shortcut 'org.python.pydev.debug.ui.launchShortcut.ironpython.unittest' enablement expression caused exception. Shortcut was removed.",1362524302405
error,log,,,"Launch shortcut 'org.python.pydev.debug.ui.launchShortcut.jython' enablement expression caused exception. Shortcut was removed.",1362524302408
error,log,,,"Launch shortcut 'org.python.pydev.debug.ui.launchShortcut.jython.unittest' enablement expression caused exception. Shortcut was removed.",1362524302410
error,log,,,"Launch shortcut 'org.python.pydev.debug.ui.launchShortcut.python' enablement expression caused exception. Shortcut was removed.",1362524302411
error,log,,,"Launch shortcut 'org.python.pydev.debug.ui.launchShortcut.python.unittest' enablement expression caused exception. Shortcut was removed.",1362524302412
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524312406
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.properties",1362524498720
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524498728
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524498728
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524500503
activated,perspective,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugPerspective",1362524500655
