what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362530471597
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530518180
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530529456
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362530533909
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530545156
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530571763
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362530581988
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530616284
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530649816
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1362530661847
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.cut",1362530686383
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1362530703677
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.undo",1362530704067
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362530723572
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362530728317
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362530764818
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362530777340
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1362530786591
executed,command,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui.format.document",1362530815264
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530841445
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530863814
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362530871671
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1362530879288
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530881238
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362530900738
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1362530950949
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531054137
executed,command,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.project.cleanAction",1362531055714
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531055722
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531056418
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531059272
activated,view,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.views.ProblemView",1362531067036
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362531069344
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531072196
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531075206
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531159389
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531235637
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531273718
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531291677
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362531293703
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362531299585
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.save",1362531301226
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362531305206
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531318098
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531319616
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531333249
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531338503
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.refresh",1362531344489
error,log,,,"Unhandled event loop exception",1362531363358
error,log,,,"Unhandled event loop exception",1362531366159
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531381910
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531398856
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362531405210
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362531406442
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362531416310
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531421983
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362531447522
activated,editor,com.android.ide.eclipse.adt,21.1.0.v201302060044-569685,"com.android.ide.eclipse.editors.CommonXmlEditor",1362531449363
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.edit.paste",1362531451445
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1362531452832
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362531458192
