what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362513984903
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362513987203
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362514001001
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362514056710
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362514056880
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362514056996
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362514058480
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1362514141932
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362514210650
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514222846
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514332983
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362514364666
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362514364797
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.CompilationUnitEditor",1362514367521
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514375730
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514376017
executed,command,org.eclipse.ui,3.103.0.v20120705-114351,"org.eclipse.ui.file.saveAll",1362514405572
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514415394
executed,command,org.eclipse.ui.ide,3.8.1.v20120828-165804,"org.eclipse.ui.project.cleanAction",1362514417024
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514417027
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514417854
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514418849
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514434172
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514436565
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514473302
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514503455
activated,view,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms.views.LogCatView",1362514503472
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514517471
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514621866
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514658629
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514692260
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514694248
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514696004
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514784325
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514889204
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514892005
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514894225
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514895549
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514904630
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514931581
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514968174
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362514973469
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362515022864
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362515028133
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362515123192
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362515123324
