what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524501228
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524503727
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524509040
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524510842
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524518024
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362524533998
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524555087
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524652743
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524695190
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524733898
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524735382
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524765719
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524767459
activated,perspective,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.JavaPerspective",1362524769958
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362524770542
activated,view,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.PackageExplorer",1362524774797
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524783447
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524915842
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524944358
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524991127
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362524996066
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362525331283
deactivated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362525387536
activated,workbench,org.eclipse.ui.workbench,3.103.1.v20120906-120042,"",1362525537817
activated,perspective,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugPerspective",1362525585834
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362525586418
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1362525588572
executed,command,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.commands.Resume",1362525589919
opened,editor,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1362525590866
activated,editor,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1362525590987
closed,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditor",1362525591022
activated,editor,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui.ClassFileEditorNoSource",1362525591987
closed,editor,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.sourcelookup.CommonSourceNotFoundEditor",1362525592052
activated,view,org.eclipse.debug.ui,3.8.1.v20120718-192144,"org.eclipse.debug.ui.DebugView",1362525593832
