what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.aptana.ui,3.1.4.1343174370,"com.aptana.ui",1360421662507
stopped,bundle,com.python.pydev.codecompletion,2.7.1.2012100913,"com.python.pydev.codecompletion",1360421662507
stopped,bundle,com.python.pydev.refactoring,2.7.1.2012100913,"com.python.pydev.refactoring",1360421662508
stopped,bundle,com.python.pydev.analysis,2.7.1.2012100913,"com.python.pydev.analysis",1360421662508
stopped,bundle,com.python.pydev.debug,2.7.1.2012100913,"com.python.pydev.debug",1360421662508
stopped,bundle,com.python.pydev.fastparser,2.7.1.2012100913,"com.python.pydev.fastparser",1360421662508
stopped,bundle,com.python.pydev,2.7.1.2012100913,"com.python.pydev",1360421662508
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20120522-1651,"org.eclipse.jdt.apt.ui",1360421662508
stopped,bundle,org.python.pydev.mylyn,0.4,"org.python.pydev.mylyn",1360421662508
stopped,bundle,org.python.pydev.django,2.7.1.2012100913,"org.python.pydev.django",1360421662508
stopped,bundle,org.python.pydev.customizations,2.7.1.2012100913,"org.python.pydev.customizations",1360421662508
stopped,bundle,org.python.pydev.debug,2.7.1.2012100913,"org.python.pydev.debug",1360421662509
stopped,bundle,org.python.pydev.refactoring,2.7.1.2012100913,"org.python.pydev.refactoring",1360421662509
stopped,bundle,org.python.pydev,2.7.1.2012100913,"org.python.pydev",1360421662509
stopped,bundle,org.eclipse.jpt.jpa.eclipselink.core,2.0.2.v201111103010,"org.eclipse.jpt.jpa.eclipselink.core",1360421662509
stopped,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1360421662509
stopped,bundle,org.eclipse.jpt.jpa.db,2.0.0.v201105030000,"org.eclipse.jpt.jpa.db",1360421662511
stopped,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1360421662511
stopped,bundle,org.eclipse.jpt.common.ui,1.0.1.v201201260000,"org.eclipse.jpt.common.ui",1360421662512
stopped,bundle,org.eclipse.jst.common.annotations.ui,1.1.300.v201002081900,"org.eclipse.jst.common.annotations.ui",1360421662512
stopped,bundle,org.eclipse.jst.ws.jaxrs.ui,1.0.401.v201108230518,"org.eclipse.jst.ws.jaxrs.ui",1360421662512
stopped,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1360421662512
stopped,bundle,org.eclipse.jst.common.ui,1.0.101.v201201262000,"org.eclipse.jst.common.ui",1360421662512
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.emitter,1.1.200.v200909290826,"org.eclipse.jst.j2ee.ejb.annotations.emitter",1360421662512
stopped,bundle,org.eclipse.jst.jsf.common.ui,1.2.100.v201104061711,"org.eclipse.jst.jsf.common.ui",1360421662513
stopped,bundle,org.eclipse.jst.jsf.facelet.core,1.0.100.v201104191527,"org.eclipse.jst.jsf.facelet.core",1360421662513
stopped,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1360421662513
stopped,bundle,org.eclipse.jst.jsf.standard.tagsupport,1.2.100.v201104061711,"org.eclipse.jst.jsf.standard.tagsupport",1360421662513
stopped,bundle,org.eclipse.jst.pagedesigner.jsp.core,1.2.0.v20100308,"org.eclipse.jst.pagedesigner.jsp.core",1360421662513
stopped,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1360421662513
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1360421662513
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1360421662514
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1360421662515
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1360421662515
stopped,bundle,org.eclipse.jst.ws.jaxb.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxb.core",1360421662515
stopped,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1360421662515
stopped,bundle,org.eclipse.jst.ws.jaxws.core,1.0.100.v201104031139,"org.eclipse.jst.ws.jaxws.core",1360421662515
stopped,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1360421662515
stopped,bundle,com.objectaid.uml.cls.java,1.0.11,"com.objectaid.uml.cls.java",1360421662516
stopped,bundle,com.objectaid.uml.java,1.0.11,"com.objectaid.uml.java",1360421662516
stopped,bundle,org.eclipse.jdt.ui,3.8.1.v20120814-144251,"org.eclipse.jdt.ui",1360421662524
stopped,bundle,org.eclipse.rse.importexport,1.2.200.v201105021534,"org.eclipse.rse.importexport",1360421662524
stopped,bundle,org.eclipse.rse.subsystems.shells.telnet,1.2.200.v201101042155,"org.eclipse.rse.subsystems.shells.telnet",1360421662524
stopped,bundle,org.eclipse.rse.useractions,1.1.300.v201101042155,"org.eclipse.rse.useractions",1360421662524
stopped,bundle,org.eclipse.rse.shells.ui,3.0.301.R33x_v201107181530,"org.eclipse.rse.shells.ui",1360421662525
stopped,bundle,org.eclipse.rse.files.ui,3.2.1.R33x_v201109141647,"org.eclipse.rse.files.ui",1360421662525
stopped,bundle,org.eclipse.rse.processes.ui,3.0.300.v201101042155,"org.eclipse.rse.processes.ui",1360421662525
stopped,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.1.v201201112313,"org.eclipse.wst.jsdt.debug.rhino.ui",1360421662525
stopped,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.ui",1360421662526
stopped,bundle,org.eclipse.wst.jsdt.support.firefox,1.0.400.v201008112000,"org.eclipse.wst.jsdt.support.firefox",1360421662526
stopped,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1360421662527
stopped,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1360421662527
